subepoch,validation_regret,validation_mse,validation_loss,test_regret,test_mse,test_loss,time,hyperparams,total time,validation_relax
3261,368255.147322124,4016.43497355314,-17882158080,488538.959393583,5302.2404008301,-13963444224,186.11612033844,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3311,354307.592297425,4015.65152487205,-21375218688,479284.9686,5302.04886145472,-19930847232,188.859895706177,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3313,354307.592297425,4015.60728558052,-21552680960,479284.9686,5302.0222330122,-19934394368,190.403656005859,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3363,348022.581779344,4015.24922035961,-22580634624,477068.6736,5299.90925986173,-28911749120,193.142083406448,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3413,344877.028937447,4014.83234829132,-23719012352,458204.30415,5299.30155059811,-34059526144,195.844082832336,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3463,342667.043037586,4014.37345889207,-26496273408,458204.30415,5299.77564704713,-35984621568,198.55119395256,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3513,341823.451162586,4013.80527001082,-30133875712,457044.7072,5299.84483097358,-36300345344,201.227247238159,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3563,340288.945262447,4013.19983978343,-33781898240,458204.30415,5299.53905961247,-36447690752,203.935241699219,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3613,338937.375862447,4012.55622427394,-37813217280,458204.30415,5298.70178222892,-36930605056,206.635743141174,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3663,338937.375862447,4011.78673454853,-41994827776,458204.306598274,5296.91710465482,-45329805312,209.356051206589,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3713,334174.908063325,4011.61478082296,-47392946176,458204.30415,5294.65549563282,-55447277568,212.115086078644,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3763,328117.265181346,4011.25985360748,-50775994368,450086.41035,5293.10099663241,-63534780416,214.846013784409,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3813,319075.975890809,4010.55821722828,-54425763840,448960.96055,5293.34071796091,-67266674688,217.532545804977,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3863,296238.410382964,4009.77014908974,-62099548160,436306.9913,5293.12542971017,-73994027008,220.262412309647,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3865,296238.410382964,4009.72590725076,-62385565696,436306.9913,5293.09796363931,-74069827584,221.809024095535,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3915,289017.552270953,4009.38012004033,-65492592640,432919.66475,5290.893326355,-91723104256,224.572113752365,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
3965,288122.04006543,4008.98847139999,-68608315392,425815.3534,5290.23398697995,-96474177536,227.302670717239,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4015,288122.04006543,4008.55197920955,-72727535616,415068.3595,5290.67538313634,-97692409856,230.068435192108,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4065,288077.32266543,4008.00491528233,-75505565696,415068.3595,5290.73789322219,-99265568768,232.80299448967,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4115,286739.580096852,4007.4090117734,-77343358976,417508.66395,5290.40191892783,-101882519552,235.551811218262,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4165,285113.890175899,4006.76194340991,-79028334592,425448.1226,5289.49525877148,-107060994048,238.301528692245,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4215,286739.580096852,4005.97568489812,-82184310784,423606.43445,5287.57277591239,-113725194240,241.015694141388,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4265,284899.766996892,4005.80921582665,-88388550656,410770.368,5285.19014112848,-128292306944,243.823744297028,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4315,268239.037520279,4005.48352611623,-95632289792,383371.66625,5283.60847029778,-140020367360,246.575545549393,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4365,264448.612644321,4004.79343580144,-103864872960,367661.6947,5283.81622556827,-149602271232,249.344428300858,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4415,247509.399116612,4003.98582284109,-113166553088,343598.8108,5283.56890279225,-164408672256,252.098519563675,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4417,247509.399116612,4003.94243196626,-113529262080,343598.8108,5283.54141730274,-164888068096,253.659362077713,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4467,228337.723669282,4003.63233265999,-119540752384,322059.449,5281.35261728615,-182699474944,256.478842020035,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4517,232440.772699516,4003.26567310138,-123376984064,297360.87095,5280.71764656267,-192473088000,259.317756891251,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4567,211034.782232678,4002.85172832403,-127498268672,289680.80235,5281.13676633814,-200885649408,262.129634618759,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4617,216220.964807898,4002.33506964173,-130671501312,287340.59325,5281.19104112382,-205319634944,264.89620923996,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4667,217140.432916975,4001.74005245461,-132111867904,287448.79325,5280.79547977162,-206710865920,267.682746648788,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4717,212555.612665823,4001.09524506576,-133533061120,294780.6797,5279.81687144928,-209447927808,270.454667329788,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4767,213032.069941975,4000.31642852042,-137681379328,289680.80235,5277.82751360182,-218887716864,273.26859164238,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4817,205550.222101342,4000.16658193881,-141257744384,274426.0881,5275.43865209491,-244192804864,276.154840230942,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4867,191693.293088672,3999.86000908841,-146751307776,259000.88695,5273.81176195733,-266107060224,279.023051023483,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4917,183472.06903616,3999.17428981885,-157763436544,226905.9745,5273.99762982764,-275423133696,281.900332927704,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4967,171996.531631199,3998.37858686861,-172423897088,194439.1835,5273.73057485989,-284870672384,284.713516235352,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
4969,170514.925531199,3998.33720835862,-172734291968,194439.1835,5273.70372249408,-285039296512,286.298639297485,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5019,161439.236263031,3998.05778218501,-176549560320,183119.3499,5271.60595889122,-301771030528,289.236401319504,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5069,128666.384334967,3997.70060902133,-179046645760,158568.37995,5270.99966183399,-313530974208,292.18531703949,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5119,121243.986402825,3997.30438491664,-182227795968,143114.5579,5271.40149744779,-318195335168,295.098729372025,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5169,121243.986402825,3996.80247506815,-185300959232,143114.5579,5271.44246008955,-319811518464,297.942448377609,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5219,121268.021952825,3996.23048644291,-188440731648,141592.21795,5271.01670747856,-323188588544,300.749478816986,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5269,121268.021952825,3995.61563850106,-191584976896,148397.23485,5270.00849266171,-329344548864,303.559837818146,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5319,119642.337065543,3994.85195268277,-195814735872,134428.0416,5268.02674370946,-343076700160,306.40828204155,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5369,112634.514159967,3994.70832887585,-197876989952,126284.52595,5265.69804854152,-357327896576,309.404586315155,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5419,109443.565911195,3994.39851677745,-203824930816,116096.49625,5264.13015721908,-379557675008,312.398726701736,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5469,86292.9140643432,3993.71599167878,-214147063808,92958.1211499999,5264.30919363663,-386340782080,315.376444578171,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5519,64480.2059941127,3992.93260901423,-220069257216,91059.6044000002,5264.05300038801,-397781467136,318.261313676834,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5521,64480.2059941127,3992.89191751022,-220140920832,91059.6044000002,5264.02629820402,-397955858432,319.877369642258,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5571,64003.6828999588,3992.61506855105,-223573614592,83132.9807000002,5261.9931351979,-413762813952,322.881862163544,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5621,60019.5029513065,3992.26209541366,-228299055104,78872.6384,5261.41905288456,-424827060224,325.89040851593,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5671,57770.3675652714,3991.87334307456,-234207035392,74879.8862000001,5261.8228791528,-428353126400,328.844062566757,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5721,56321.6714402714,3991.38878096304,-238341791744,70383.7697,5261.86836922339,-429835354112,331.684928178787,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5771,54578.6112081294,3990.8471517965,-241709309952,70383.7697,5261.45762028805,-432653533184,334.535535335541,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5821,54578.6112081294,3990.25738982794,-244773150720,71153.7077499999,5260.47970573172,-438795829248,337.366173505783,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5871,53947.8905331294,3989.51433590547,-249213501440,70381.7444,5258.54961288845,-452720590848,340.224492549896,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5921,52879.2830476693,3989.37061895789,-253250576384,65753.82865,5256.29073873637,-465659822080,343.228419780731,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
5971,51380.0032476692,3989.0627244964,-258742607872,58448.7987499999,5254.77002431679,-484589109248,346.19846367836,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6021,51378.8691765048,3988.37742820093,-267695366144,56884.3323500001,5254.95270847057,-491234197504,349.183619976044,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6071,51791.4657241859,3987.59346918242,-275894386688,49870.53285,5254.70536866289,-497844977664,352.037883996964,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6073,51791.4657241859,3987.55251603735,-276150599680,49870.53285,5254.67868192455,-498024611840,353.628747940063,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6123,51465.0390966657,3987.27081411617,-281297780736,49408.74675,5252.6866717359,-513686798336,356.669364690781,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6173,49910.9727337105,3986.91983356147,-287003754496,49026.4991499999,5252.12822731061,-522097917952,359.681948900223,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6223,49610.2616958475,3986.5369976612,-292847091712,48894.3813,5252.53361240676,-525453328384,362.68168759346,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6273,49910.9727337105,3986.06038877788,-297151004672,48068.7214,5252.57679540516,-522052730880,365.557179927826,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6323,49910.9727337105,3985.52993355477,-300827803648,48068.7214,5252.17526283301,-525756432384,368.428886175156,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6373,49910.9727337105,3984.9535085186,-303714975744,48068.7214,5251.21639916108,-532315111424,371.2328312397,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6423,49610.2616958475,3984.2157209533,-308448837632,47772.36,5249.30674265016,-543099092992,374.115928649902,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6473,48941.8202208475,3984.07036411776,-311339401216,43868.1595,5247.08501570539,-559992537088,377.156702041626,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6523,47142.1260832035,3983.75715281855,-316926705664,46655.8334499999,5245.59277598121,-571161706496,380.185002326965,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6573,47170.5317332035,3983.06736081366,-326765182976,42977.6203,5245.77888612255,-579054403584,383.206569671631,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
6623,48941.8202208475,3982.28400256861,-336090791936,43530.72755,5245.53568559995,-590119763968,386.129346847534,"{'optimizer': <class 'torch.optim.adam.Adam'>, 'lr': 0.0001}",11039.1156961918,TRUE
1,406183.997781725,4012.94508813037,-47459862528,545814.06415,5340.97998819627,137259114496,2.59616351127625,{'lr': 0.0001},46698.8901591301,TRUE
51,407082.340166639,4012.61222235323,-50112651264,546775.4496,5339.01284766709,127294898176,7.30876564979553,{'lr': 0.0001},46698.8901591301,TRUE
101,407357.744145114,4012.08772268801,-52942606336,551253.3622,5338.54727610664,123357437952,11.7346708774567,{'lr': 0.0001},46698.8901591301,TRUE
151,407082.340166639,4011.57107762561,-55977555968,547409.59995,5338.92495386162,125299122176,16.392294883728,{'lr': 0.0001},46698.8901591301,TRUE
201,405617.341481725,4010.99937705539,-58460352512,545814.06415,5338.99513126145,127020441600,21.3159372806549,{'lr': 0.0001},46698.8901591301,TRUE
251,404541.624981725,4010.39012859129,-62031050752,545814.06415,5338.75234644198,124876677120,25.8828043937683,{'lr': 0.0001},46698.8901591301,TRUE
301,398441.740386231,4009.73961986113,-63752267776,544934.34365,5337.94493102128,124743974912,30.570858001709,{'lr': 0.0001},46698.8901591301,TRUE
351,398441.740386231,4009.0026533687,-65911355392,544909.9744,5336.20769780023,119506534400,34.8202633857727,{'lr': 0.0001},46698.8901591301,TRUE
401,398441.740386231,4008.84169556535,-68017971200,544909.9744,5334.02136008026,106392199168,39.2265539169311,{'lr': 0.0001},46698.8901591301,TRUE
451,397659.931583261,4008.49124172474,-70005704704,544934.34365,5332.66955847616,100572299264,43.6033153533936,{'lr': 0.0001},46698.8901591301,TRUE
501,404050.638431725,4007.77627070937,-72753602560,545814.06415,5332.96664430558,98630107136,48.1472611427307,{'lr': 0.0001},46698.8901591301,TRUE
551,403974.968681725,4007.04051757902,-74859417600,545814.06415,5332.81055325508,94588936192,52.5741810798645,{'lr': 0.0001},46698.8901591301,TRUE
553,403974.968681725,4007.00206085305,-74934624256,545814.06415,5332.79053322363,94547001344,55.0392601490021,{'lr': 0.0001},46698.8901591301,TRUE
603,405617.341481725,4006.66311546149,-76976467968,545814.06415,5330.98348538503,83875618816,59.4469769001007,{'lr': 0.0001},46698.8901591301,TRUE
653,407082.340166639,4006.21683475056,-80611971072,547276.21625,5330.65294985832,80037969920,64.3298509120941,{'lr': 0.0001},46698.8901591301,TRUE
703,405617.341481725,4005.7026457784,-81960095744,547409.59995,5331.25128944629,80023724032,68.6986339092255,{'lr': 0.0001},46698.8901591301,TRUE
753,403974.968681725,4005.1090669055,-83866140672,547336.33475,5331.39905903517,83491749888,72.9481143951416,{'lr': 0.0001},46698.8901591301,TRUE
803,404050.638431725,4004.50421341167,-83482697728,545814.06415,5331.15307678955,84292960256,77.3211269378662,{'lr': 0.0001},46698.8901591301,TRUE
853,395619.473332121,4003.87347181392,-83625074688,545814.06415,5330.38008916821,82825887744,81.8835518360138,{'lr': 0.0001},46698.8901591301,TRUE
903,395619.473332121,4003.14647703234,-85611454464,545814.06415,5328.75567656639,78154711040,86.5010979175568,{'lr': 0.0001},46698.8901591301,TRUE
953,395619.473332121,4002.98670419563,-86258495488,544934.34365,5326.72418585464,68146778112,90.6925575733185,{'lr': 0.0001},46698.8901591301,TRUE
1003,395619.473332121,4002.636897983,-88702787584,545002.91355,5325.44813190291,62251089920,95.4099388122559,{'lr': 0.0001},46698.8901591301,TRUE
1053,404050.638431725,4001.9167271908,-96575594496,544166.91702535,5325.80082265222,58221531136,100.270931720734,{'lr': 0.0001},46698.8901591301,TRUE
1103,404050.638431725,4001.16987239184,-103575052288,542000.43955,5325.6547731176,54351667200,104.513243198395,{'lr': 0.0001},46698.8901591301,TRUE
1105,404050.638431725,4001.13080749379,-103809179648,542000.43955,5325.6345579237,54350782464,107.128140211105,{'lr': 0.0001},46698.8901591301,TRUE
1155,403974.968681725,4000.78667230912,-108023238656,541228.496843303,5323.79901804032,44664541184,112.312332391739,{'lr': 0.0001},46698.8901591301,TRUE
